,PropertyID,LocalityName,PostalCode,TypeOfProperty,SubtypeOfProperty,Price,TypeOfSale,NumberOfRooms,LivingArea,EquippedKitchen,Furnished,OpenFire,Terrace,Garden,Surface,NumberOfFacades,SwimmingPool,StateOfBuilding
17545,10957858.0,Rumbeke,8800,APARTMENT,APARTMENT,299000.0,,1.0,79.0,1.0,0.0,0.0,25.0,0.0,,,False,AS_NEW
17546,10957857.0,Rumbeke,8800,APARTMENT_GROUP,APARTMENT_GROUP,,NewlyBuilt,,,,0.0,0.0,0.0,0.0,,,False,
17547,10957836.0,Gent,9000,APARTMENT,APARTMENT,435500.0,,2.0,119.0,1.0,0.0,0.0,10.0,0.0,,,False,
17548,10957835.0,Gent,9000,APARTMENT_GROUP,APARTMENT_GROUP,,NewlyBuilt,,,,0.0,0.0,0.0,0.0,,,False,
17549,10957830.0,Knokke-Heist,8300,APARTMENT_GROUP,APARTMENT_GROUP,,NewlyBuilt,,,,0.0,0.0,0.0,0.0,,,False,
17550,10989337.0,Knokke-Heist,8300,APARTMENT,APARTMENT,679000.0,,2.0,62.0,,0.0,0.0,0.0,0.0,,,False,GOOD
17551,10989333.0,Knokke,8300,APARTMENT,APARTMENT,1245000.0,,2.0,64.0,,0.0,0.0,0.0,0.0,,2.0,False,GOOD
17552,10989327.0,Poperinge,8970,HOUSE,HOUSE,219500.0,,4.0,169.0,,0.0,0.0,,0.0,395.0,,False,GOOD
17553,10989326.0,Bierges,1301,HOUSE,VILLA,,,2.0,93.0,1.0,0.0,1.0,7.0,323.0,386.0,4.0,False,TO_BE_DONE_UP
17554,10989324.0,Dudzele,8380,HOUSE,VILLA,725000.0,,4.0,308.0,,0.0,0.0,0.0,0.0,895.0,4.0,False,GOOD
17555,10989323.0,Kortemark,8610,HOUSE,HOUSE,195000.0,,4.0,194.0,,0.0,0.0,0.0,0.0,405.0,4.0,False,
17556,10989322.0,Sint-Niklaas,9100,HOUSE,HOUSE,249000.0,,3.0,118.0,,0.0,0.0,0.0,0.0,70.0,2.0,False,GOOD
17557,10989321.0,Blankenberge,8370,APARTMENT,FLAT_STUDIO,149000.0,,0.0,44.0,,0.0,0.0,,0.0,,,False,GOOD
17558,10753797.0,Veurne,8630,HOUSE,HOUSE,260000.0,,4.0,243.0,,0.0,0.0,0.0,0.0,472.0,2.0,False,TO_RENOVATE
17559,10989308.0,Gent,9000,HOUSE,HOUSE,225000.0,,2.0,89.0,0.0,0.0,0.0,0.0,0.0,55.0,2.0,False,
17560,10989306.0,Brussels City,1000,APARTMENT,FLAT_STUDIO,194000.0,,1.0,33.0,,1.0,0.0,0.0,0.0,,2.0,False,AS_NEW
17561,10989305.0,Ieper,8900,APARTMENT,APARTMENT,389000.0,NewlyBuilt,3.0,126.0,1.0,0.0,0.0,22.0,0.0,,4.0,False,AS_NEW
17562,10989304.0,Tielt-Winge,3390,HOUSE,HOUSE,475000.0,,4.0,198.0,0.0,0.0,0.0,7.0,0.0,2252.0,4.0,False,
17563,10989297.0,Courcelles,6180,HOUSE,HOUSE,189000.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,False,
17564,10989285.0,Mons,7000,HOUSE,VILLA,450000.0,,4.0,300.0,1.0,0.0,1.0,22.0,1053.0,1053.0,4.0,False,
17565,10989271.0,Huldenberg,3040,HOUSE,BUNGALOW,375000.0,,2.0,125.0,0.0,0.0,0.0,0.0,0.0,2354.0,4.0,False,
17566,10813824.0,Eeklo,9900,APARTMENT,PENTHOUSE,205000.0,,1.0,78.0,1.0,0.0,0.0,0.0,0.0,,2.0,False,
17567,10989268.0,WILRIJK,2610,HOUSE,HOUSE,375000.0,,5.0,151.0,1.0,0.0,0.0,10.0,76.0,170.0,2.0,False,GOOD
17568,10989249.0,Schaerbeek,1030,APARTMENT,PENTHOUSE,485000.0,,2.0,108.0,1.0,0.0,0.0,70.0,0.0,,2.0,False,AS_NEW
17569,10989243.0,Hoevenen,2940,HOUSE,HOUSE,449000.0,,3.0,162.0,0.0,0.0,0.0,25.0,0.0,280.0,3.0,False,JUST_RENOVATED
17570,10989241.0,Woluwe-Saint-Lambert,1200,HOUSE,HOUSE,1490000.0,,6.0,650.0,,0.0,1.0,,0.0,424.0,,False,TO_RENOVATE
17571,10989238.0,Verviers,4800,HOUSE,HOUSE,189000.0,,3.0,95.0,1.0,0.0,0.0,41.0,20.0,145.0,3.0,False,
17572,10989227.0,Vlamertinge,8908,HOUSE,HOUSE,229000.0,,3.0,192.0,0.0,0.0,0.0,,245.0,496.0,3.0,False,GOOD
17573,10989226.0,Schaerbeek,1030,APARTMENT,APARTMENT,269000.0,,3.0,,0.0,0.0,0.0,0.0,0.0,,,False,GOOD
17574,10989224.0,Braine-l'Alleud,1420,HOUSE,VILLA,435000.0,,4.0,229.0,1.0,0.0,0.0,,0.0,755.0,4.0,False,
17575,10989222.0,Wavre,1300,APARTMENT,APARTMENT,225000.0,,1.0,70.0,1.0,0.0,1.0,0.0,0.0,,,False,AS_NEW
17576,10989220.0,OIGNIES-EN-THIÉRACHE,5670,HOUSE,HOUSE,175000.0,,2.0,82.0,1.0,0.0,1.0,,0.0,2402.0,4.0,False,GOOD
17577,10989219.0,Tervuren,3080,HOUSE,BUNGALOW,495000.0,UnderOption,3.0,161.0,0.0,0.0,0.0,,0.0,1359.0,4.0,False,
17578,10989216.0,Liège,4000,HOUSE,HOUSE,399000.0,,4.0,165.0,1.0,0.0,1.0,15.0,0.0,190.0,2.0,False,JUST_RENOVATED
17579,10989177.0,AALST,9300,APARTMENT,APARTMENT,222600.0,NewlyBuilt,1.0,74.0,,0.0,0.0,14.0,0.0,,,False,
17580,10956668.0,Hasselt,3500,APARTMENT,APARTMENT,198000.0,,2.0,92.0,,0.0,0.0,,0.0,,,False,GOOD
17581,10956665.0,Knokke-Heist,8300,APARTMENT,APARTMENT,585000.0,,2.0,72.0,,0.0,0.0,0.0,0.0,,,False,GOOD
17582,10956617.0,Lier,2500,APARTMENT,APARTMENT,324323.0,NewlyBuilt,2.0,94.0,1.0,0.0,1.0,10.0,0.0,,2.0,False,
17583,10956615.0,Lier,2500,APARTMENT,APARTMENT,267500.0,NewlyBuilt,2.0,85.0,1.0,0.0,1.0,10.0,,,2.0,False,
17584,10956614.0,Schaerbeek,1030,APARTMENT,APARTMENT,215000.0,,1.0,50.0,1.0,1.0,0.0,4.0,0.0,,2.0,False,AS_NEW
17585,10956613.0,Sint-Niklaas,9100,APARTMENT,APARTMENT,385000.0,,2.0,120.0,1.0,0.0,0.0,3.0,0.0,,,False,JUST_RENOVATED
17586,10956611.0,Chaumont-Gistoux,1325,APARTMENT,APARTMENT,775000.0,,3.0,194.0,1.0,0.0,0.0,31.0,0.0,,,False,AS_NEW
17587,10956608.0,Waterloo,1410,APARTMENT,GROUND_FLOOR,475900.0,NewlyBuilt,2.0,102.0,1.0,0.0,0.0,26.0,150.0,,2.0,False,AS_NEW
17588,10956607.0,Braine-l'Alleud,1420,APARTMENT,GROUND_FLOOR,465000.0,NewlyBuilt,3.0,131.0,1.0,0.0,0.0,22.0,294.0,,4.0,False,AS_NEW
17589,10956605.0,Molenbeek-Saint-Jean,1080,APARTMENT,APARTMENT,260000.0,,2.0,125.0,1.0,0.0,0.0,,0.0,,2.0,False,AS_NEW
