,PropertyID,LocalityName,PostalCode,TypeOfProperty,SubtypeOfProperty,Price,TypeOfSale,NumberOfRooms,LivingArea,EquippedKitchen,Furnished,OpenFire,Terrace,Garden,Surface,NumberOfFacades,SwimmingPool,StateOfBuilding
14486,10984818.0,Lichtervelde,8810,HOUSE,HOUSE,345000.0,,2.0,,,0.0,0.0,0.0,0.0,899.0,,False,
14487,10984816.0,Denderhoutem,9450,HOUSE,VILLA,695000.0,,4.0,281.0,1.0,0.0,0.0,0.0,0.0,1430.0,4.0,False,GOOD
14488,10984811.0,Kraainem,1950,HOUSE,HOUSE,530000.0,,4.0,129.0,1.0,0.0,0.0,20.0,110.0,255.0,2.0,False,TO_RENOVATE
14489,10984804.0,Waregem,8790,HOUSE,VILLA,465000.0,,3.0,650.0,,0.0,1.0,,,1119.0,3.0,False,TO_BE_DONE_UP
14490,10993263.0,Sleidinge,9940,APARTMENT,APARTMENT,265000.0,NewlyBuilt,1.0,69.0,1.0,0.0,0.0,8.0,0.0,,2.0,False,AS_NEW
14491,10993261.0,Sleidinge,9940,APARTMENT,PENTHOUSE,445000.0,NewlyBuilt,2.0,122.0,1.0,0.0,0.0,48.0,0.0,,2.0,False,AS_NEW
14492,10993260.0,Sleidinge,9940,APARTMENT,GROUND_FLOOR,360000.0,NewlyBuilt,2.0,103.0,1.0,0.0,0.0,21.0,0.0,,2.0,False,AS_NEW
14493,10993259.0,Sleidinge,9940,APARTMENT,APARTMENT,300000.0,NewlyBuilt,1.0,75.0,1.0,0.0,0.0,17.0,0.0,,2.0,False,AS_NEW
14494,10993254.0,Jette,1090,HOUSE,MIXED_USE_BUILDING,485000.0,,3.0,325.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,False,GOOD
14495,10993253.0,Bruxelles,1020,APARTMENT,LOFT,425000.0,,3.0,161.0,1.0,0.0,0.0,0.0,0.0,,4.0,False,AS_NEW
14496,10993252.0,Tongeren,3700,APARTMENT,APARTMENT,159000.0,,2.0,73.0,1.0,0.0,0.0,5.0,0.0,,2.0,False,JUST_RENOVATED
14497,10993251.0,Oudsbergen,3670,HOUSE,HOUSE,190000.0,,5.0,261.0,,0.0,0.0,0.0,0.0,757.0,3.0,False,TO_BE_DONE_UP
14498,10993250.0,Aalst Erembodegem,9320,HOUSE,HOUSE,335000.0,,4.0,146.0,1.0,0.0,0.0,,0.0,370.0,2.0,False,GOOD
14499,10993248.0,Aalst,9300,HOUSE,HOUSE,575000.0,,2.0,385.0,,0.0,0.0,0.0,0.0,0.0,2.0,False,
14500,10993246.0,Aalst,9300,HOUSE,HOUSE,350000.0,,3.0,129.0,1.0,0.0,0.0,,0.0,740.0,4.0,False,TO_RENOVATE
14501,10993245.0,Stabroek Hoevenen,2940,HOUSE,HOUSE,289000.0,,4.0,175.0,1.0,0.0,0.0,,0.0,254.0,2.0,False,TO_BE_DONE_UP
14502,10993244.0,Saint-Gilles,1060,HOUSE,APARTMENT_BLOCK,699000.0,,6.0,84.0,0.0,0.0,0.0,4.0,0.0,151.0,2.0,False,TO_RENOVATE
14503,10993242.0,Etterbeek,1040,APARTMENT,APARTMENT,299000.0,,2.0,90.0,0.0,0.0,0.0,7.0,0.0,,2.0,False,TO_BE_DONE_UP
14504,10993240.0,Sint-Kruis,8310,APARTMENT,APARTMENT,199000.0,,3.0,104.0,0.0,0.0,0.0,0.0,0.0,,3.0,False,
14505,10993232.0,Sint-Pieters-Leeuw,1600,HOUSE,MIXED_USE_BUILDING,545000.0,UnderOption,6.0,263.0,1.0,0.0,0.0,39.0,0.0,219.0,2.0,False,GOOD
14506,10993230.0,Sint-Pieters-Leeuw,1600,HOUSE,TOWN_HOUSE,545000.0,UnderOption,6.0,263.0,1.0,0.0,0.0,39.0,0.0,219.0,2.0,False,GOOD
14507,10993228.0,Sint-Pieters-Leeuw,1600,HOUSE,BUNGALOW,415000.0,,2.0,,0.0,0.0,0.0,,0.0,630.0,4.0,False,GOOD
14508,10993225.0,Erembodegem,9320,HOUSE,HOUSE,152000.0,,2.0,120.0,1.0,0.0,0.0,0.0,0.0,118.0,2.0,False,TO_BE_DONE_UP
14509,10993210.0,Berchem-Sainte-Agathe,1082,APARTMENT_GROUP,APARTMENT_GROUP,,NewlyBuilt,,,,0.0,0.0,0.0,0.0,,,False,
14510,10993209.0,Aalst,9308,HOUSE,HOUSE,225000.0,,3.0,206.0,1.0,0.0,0.0,20.0,123.0,270.0,2.0,False,TO_RENOVATE
14511,10993203.0,Lochristi,9080,HOUSE,HOUSE,592000.0,NewlyBuilt,4.0,225.0,0.0,1.0,0.0,,0.0,754.0,4.0,False,
14512,10993202.0,Antwerp,2600,APARTMENT,APARTMENT,575000.0,,3.0,140.0,1.0,0.0,0.0,12.0,0.0,,3.0,False,AS_NEW
14513,10993201.0,Antwerp,2600,APARTMENT,PENTHOUSE,595000.0,,3.0,140.0,1.0,0.0,0.0,12.0,0.0,,3.0,False,AS_NEW
14514,10993199.0,Leuze-En-Hainaut,7900,HOUSE,VILLA,275000.0,,3.0,115.0,1.0,0.0,0.0,,0.0,1875.0,4.0,False,GOOD
14515,10993198.0,Woluwe-Saint-Pierre,1150,HOUSE,VILLA,700000.0,,3.0,237.0,1.0,0.0,0.0,10.0,444.0,584.0,4.0,False,TO_RENOVATE
14516,10993192.0,De Pinte,9840,HOUSE,HOUSE,386000.0,,4.0,165.0,,0.0,0.0,,0.0,800.0,3.0,False,TO_BE_DONE_UP
14517,10993189.0,Hasselt,3500,APARTMENT,SERVICE_FLAT,325000.0,NewlyBuilt,1.0,69.0,,0.0,0.0,14.0,0.0,,,False,
14518,10993188.0,Westerlo,2260,HOUSE,HOUSE,249000.0,,3.0,225.0,1.0,0.0,0.0,0.0,0.0,376.0,3.0,False,TO_RENOVATE
14519,10993187.0,Hasselt,3500,APARTMENT,APARTMENT,508250.0,NewlyBuilt,2.0,108.0,,0.0,0.0,21.0,0.0,,,False,
14520,10984803.0,Ellezelles,7890,HOUSE,VILLA,485000.0,,4.0,250.0,1.0,0.0,1.0,,0.0,1390.0,4.0,False,GOOD
14521,10984801.0,Anzegem,8570,HOUSE,HOUSE,485000.0,,3.0,150.0,1.0,0.0,1.0,,0.0,420.0,3.0,False,AS_NEW
14522,10984791.0,Zoersel,2980,HOUSE,HOUSE,504000.0,NewlyBuilt,3.0,180.0,1.0,0.0,1.0,,0.0,0.0,3.0,False,
14523,10984789.0,Dendermonde,9200,HOUSE,HOUSE,390000.0,,3.0,146.0,,0.0,1.0,0.0,,327.0,2.0,False,AS_NEW
14524,10984788.0,Hamme,9220,HOUSE,HOUSE,399000.0,,3.0,180.0,,0.0,1.0,0.0,,385.0,3.0,False,JUST_RENOVATED
14525,10984786.0,Denderbelle,9280,HOUSE,HOUSE,199000.0,,3.0,124.0,,0.0,1.0,,,255.0,4.0,False,TO_RENOVATE
14526,10984785.0,Berlare,9290,HOUSE,HOUSE,619000.0,,3.0,262.0,,0.0,1.0,0.0,,11635.0,4.0,False,GOOD
14527,10984784.0,GREMBERGEN,9200,HOUSE,HOUSE,410000.0,,4.0,215.0,,0.0,1.0,0.0,,259.0,2.0,False,AS_NEW
14528,10984782.0,Meeuwen,3670,HOUSE,HOUSE,398000.0,,3.0,679.0,1.0,0.0,1.0,0.0,554.0,1156.0,4.0,False,JUST_RENOVATED
14529,10984781.0,Dilsen-Stokkem,3650,HOUSE,HOUSE,235000.0,,3.0,124.0,,0.0,1.0,,0.0,490.0,3.0,False,GOOD
14530,10984779.0,OPGLABBEEK,3660,HOUSE,HOUSE,269000.0,,3.0,162.0,,0.0,1.0,,,687.0,4.0,False,TO_BE_DONE_UP
