,PropertyID,LocalityName,PostalCode,TypeOfProperty,SubtypeOfProperty,Price,TypeOfSale,NumberOfRooms,LivingArea,EquippedKitchen,Furnished,OpenFire,Terrace,Garden,Surface,NumberOfFacades,SwimmingPool,StateOfBuilding
0,11031959.0,Houffalize,6660,APARTMENT,APARTMENT,220000.0,,3.0,130.0,0.0,0.0,0.0,0.0,0.0,,2.0,False,
1,11031958.0,Houffalize,6660,APARTMENT,APARTMENT,220000.0,,3.0,130.0,0.0,0.0,0.0,0.0,0.0,,2.0,False,
2,11031954.0,BRUXELLES,1000,APARTMENT,DUPLEX,290000.0,,2.0,100.0,,0.0,1.0,0.0,0.0,,,False,TO_RESTORE
3,11031952.0,Liège,4000,APARTMENT,APARTMENT,170000.0,NotarySale,2.0,70.0,,0.0,0.0,0.0,0.0,,2.0,False,GOOD
4,11031951.0,St-Kruis,8310,APARTMENT,GROUND_FLOOR,310000.0,,3.0,95.0,1.0,0.0,0.0,25.0,55.0,,3.0,False,JUST_RENOVATED
5,11031943.0,Wenduine,8420,APARTMENT,APARTMENT,138000.0,,2.0,48.0,,0.0,0.0,0.0,0.0,,,False,TO_RESTORE
6,11031930.0,Evere,1140,APARTMENT,APARTMENT,199000.0,,2.0,,0.0,0.0,0.0,12.0,0.0,,,False,TO_RESTORE
7,11031926.0,Lier,2500,APARTMENT,APARTMENT,229000.0,,2.0,88.0,1.0,0.0,1.0,3.0,0.0,,2.0,False,GOOD
8,11031922.0,Saint-Josse-ten-Noode,1210,APARTMENT,APARTMENT,235000.0,,1.0,,0.0,0.0,0.0,0.0,8.0,,2.0,False,TO_BE_DONE_UP
9,11031918.0,Woluwe-St-Lambert,1200,APARTMENT,APARTMENT,515000.0,,2.0,115.0,1.0,0.0,0.0,16.0,0.0,,3.0,False,AS_NEW
10,11031904.0,SINT-NIKLAAS,9100,APARTMENT,APARTMENT,290000.0,,2.0,224.0,,0.0,1.0,0.0,0.0,,,False,TO_RENOVATE
11,11031897.0,Vlezenbeek,1602,APARTMENT,APARTMENT,199000.0,,1.0,60.0,,0.0,1.0,,0.0,,2.0,False,
12,11031894.0,Anderlecht-Ring West,1070,APARTMENT,APARTMENT,199000.0,,1.0,60.0,,0.0,1.0,,0.0,,2.0,False,
13,11031892.0,Evere,1140,APARTMENT,APARTMENT,285000.0,,1.0,60.0,1.0,0.0,1.0,2.0,0.0,,3.0,False,GOOD
14,11031890.0,Schaerbeek,1030,APARTMENT,FLAT_STUDIO,160000.0,,0.0,40.0,1.0,1.0,1.0,2.0,0.0,,2.0,False,GOOD
15,11031870.0,Blankenberge,8370,APARTMENT,APARTMENT,179000.0,,3.0,131.0,,0.0,0.0,,0.0,,,False,TO_BE_DONE_UP
16,11031868.0,Tournai,7500,APARTMENT,APARTMENT,165000.0,,1.0,75.0,,0.0,1.0,0.0,0.0,,,False,JUST_RENOVATED
17,11031860.0,Knokke,8300,APARTMENT,APARTMENT,895000.0,,3.0,110.0,0.0,0.0,0.0,0.0,0.0,,2.0,False,GOOD
18,11031858.0,De Panne,8660,APARTMENT,APARTMENT,339000.0,,2.0,76.0,,0.0,0.0,,0.0,,,False,GOOD
19,11031842.0,Halle,1500,APARTMENT,APARTMENT,169000.0,,2.0,88.0,,0.0,1.0,0.0,0.0,,,False,
20,11031833.0,Oud-Turnhout (Oud-Turnhout),2360,APARTMENT,APARTMENT,175000.0,,2.0,95.0,,0.0,0.0,,0.0,,2.0,False,
21,11031824.0,Brasschaat,2930,APARTMENT,DUPLEX,695000.0,,3.0,220.0,1.0,0.0,1.0,,0.0,,2.0,False,GOOD
22,11031823.0,Brasschaat,2930,APARTMENT,SERVICE_FLAT,325000.0,UnderOption,2.0,80.0,1.0,0.0,1.0,,0.0,,2.0,False,AS_NEW
23,10901519.0,Schoten,2900,APARTMENT,APARTMENT,344000.0,,3.0,115.0,1.0,0.0,1.0,45.0,0.0,,3.0,False,GOOD
24,11031815.0,Amay,4540,APARTMENT,APARTMENT,179000.0,,2.0,96.0,1.0,0.0,1.0,0.0,0.0,,,False,GOOD
25,11031787.0,Aalst,9300,APARTMENT_GROUP,APARTMENT_GROUP,,NewlyBuilt,,,,0.0,0.0,0.0,0.0,,,False,
26,11031786.0,Aalst,9300,APARTMENT,APARTMENT,655000.0,NewlyBuilt,2.0,135.0,1.0,0.0,1.0,109.0,0.0,,2.0,False,
27,11031785.0,Aalst,9300,APARTMENT,APARTMENT,349000.0,NewlyBuilt,2.0,108.0,1.0,0.0,1.0,7.0,25.0,,3.0,False,
28,11031784.0,Aalst,9300,APARTMENT,APARTMENT,349000.0,NewlyBuilt,2.0,108.0,1.0,0.0,1.0,7.0,25.0,,3.0,False,
29,11031747.0,GOOREIND,2990,APARTMENT_GROUP,APARTMENT_GROUP,,NewlyBuilt,,,,0.0,0.0,0.0,0.0,,,False,
30,11031959.0,Houffalize,6660,APARTMENT,APARTMENT,220000.0,,3.0,130.0,0.0,0.0,0.0,0.0,0.0,,2.0,False,
31,11031958.0,Houffalize,6660,APARTMENT,APARTMENT,220000.0,,3.0,130.0,0.0,0.0,0.0,0.0,0.0,,2.0,False,
32,11031954.0,BRUXELLES,1000,APARTMENT,DUPLEX,290000.0,,2.0,100.0,,0.0,1.0,0.0,0.0,,,False,TO_RESTORE
33,11031951.0,St-Kruis,8310,APARTMENT,GROUND_FLOOR,310000.0,,3.0,95.0,1.0,0.0,0.0,25.0,55.0,,3.0,False,JUST_RENOVATED
34,11031950.0,Moorslede,8890,HOUSE,HOUSE,129000.0,,3.0,,,0.0,0.0,0.0,0.0,495.0,3.0,False,TO_RENOVATE
35,11031946.0,Waasmunster,9250,HOUSE,HOUSE,815000.0,,3.0,307.0,1.0,0.0,0.0,22.0,0.0,2202.0,4.0,False,
36,11031945.0,Braine-le-Château,1440,HOUSE,HOUSE,375000.0,,3.0,172.0,0.0,0.0,0.0,,0.0,220.0,2.0,False,
37,11031944.0,houffalize,6660,HOUSE,HOUSE,150000.0,,6.0,208.0,0.0,0.0,0.0,,0.0,212.0,2.0,False,
38,11031943.0,Wenduine,8420,APARTMENT,APARTMENT,138000.0,,2.0,48.0,,0.0,0.0,0.0,0.0,,,False,TO_RESTORE
39,11031934.0,Aalst Meldert,9310,HOUSE,VILLA,875000.0,,3.0,393.0,1.0,0.0,0.0,,0.0,3582.0,4.0,True,GOOD
40,11031932.0,Gouvy,6670,HOUSE,HOUSE,450000.0,,4.0,285.0,1.0,0.0,0.0,53.0,0.0,955.0,4.0,False,
41,11031931.0,Houffalize,6660,HOUSE,HOUSE,950000.0,,8.0,514.0,0.0,1.0,0.0,0.0,0.0,7902.0,4.0,False,
42,10805222.0,Boussu,7300,HOUSE,HOUSE,115000.0,,2.0,110.0,1.0,0.0,1.0,6.0,70.0,150.0,2.0,False,TO_BE_DONE_UP
43,11031930.0,Evere,1140,APARTMENT,APARTMENT,199000.0,,2.0,,0.0,0.0,0.0,12.0,0.0,,,False,TO_RESTORE
44,11031929.0,Knokke-Heist,8300,HOUSE,HOUSE,599000.0,,3.0,145.0,1.0,0.0,0.0,25.0,730.0,858.0,4.0,False,TO_BE_DONE_UP
45,11031928.0,Lier,2500,HOUSE,HOUSE,219000.0,,2.0,129.0,1.0,0.0,1.0,0.0,16.0,90.0,2.0,False,TO_BE_DONE_UP
46,11031927.0,Lier,2500,HOUSE,HOUSE,289000.0,,2.0,149.0,,0.0,1.0,171.0,171.0,250.0,3.0,False,TO_RENOVATE
47,11031926.0,Lier,2500,APARTMENT,APARTMENT,229000.0,,2.0,88.0,1.0,0.0,1.0,3.0,0.0,,2.0,False,GOOD
48,11031924.0,Mechelen,2800,HOUSE,HOUSE,348000.0,,5.0,185.0,1.0,0.0,1.0,0.0,0.0,65.0,2.0,False,TO_BE_DONE_UP
49,11031921.0,BERENDRECHT,2040,HOUSE,HOUSE,359500.0,,3.0,150.0,1.0,0.0,1.0,,,470.0,3.0,False,TO_BE_DONE_UP
50,11031920.0,HOEVENEN,2940,HOUSE,HOUSE,329000.0,,5.0,164.0,1.0,0.0,1.0,0.0,,252.0,3.0,False,GOOD
51,11031918.0,Woluwe-St-Lambert,1200,APARTMENT,APARTMENT,515000.0,,2.0,115.0,1.0,0.0,0.0,16.0,0.0,,3.0,False,AS_NEW
52,11031912.0,Huy,4500,HOUSE,HOUSE,59500.0,,1.0,87.0,1.0,0.0,1.0,0.0,,105.0,3.0,False,TO_RENOVATE
53,11031907.0,Gent,9000,HOUSE,HOUSE,295000.0,,3.0,93.0,0.0,0.0,0.0,0.0,0.0,54.0,2.0,False,
54,11031904.0,SINT-NIKLAAS,9100,APARTMENT,APARTMENT,290000.0,,2.0,224.0,,0.0,1.0,0.0,0.0,,,False,TO_RENOVATE
55,11031897.0,Vlezenbeek,1602,APARTMENT,APARTMENT,199000.0,,1.0,60.0,,0.0,1.0,,0.0,,2.0,False,
56,11031894.0,Anderlecht-Ring West,1070,APARTMENT,APARTMENT,199000.0,,1.0,60.0,,0.0,1.0,,0.0,,2.0,False,
57,11031892.0,Evere,1140,APARTMENT,APARTMENT,285000.0,,1.0,60.0,1.0,0.0,1.0,2.0,0.0,,3.0,False,GOOD
58,11031890.0,Schaerbeek,1030,APARTMENT,FLAT_STUDIO,160000.0,,0.0,40.0,1.0,1.0,1.0,2.0,0.0,,2.0,False,GOOD
59,11031889.0,Evergem,9940,HOUSE,VILLA,497000.0,,3.0,190.0,1.0,0.0,1.0,,,1009.0,3.0,False,TO_BE_DONE_UP
60,11031736.0,Kapellen,2950,APARTMENT,APARTMENT,244000.0,,2.0,81.0,1.0,0.0,1.0,0.0,,,3.0,False,GOOD
61,11031732.0,Brasschaat,2930,APARTMENT,APARTMENT,365000.0,,3.0,118.0,1.0,0.0,1.0,10.0,,,3.0,False,AS_NEW
62,11031706.0,Leuven,3000,APARTMENT,APARTMENT,721500.0,,2.0,185.0,,0.0,1.0,7.0,0.0,,3.0,False,GOOD
63,11031705.0,Leuven,3000,APARTMENT,APARTMENT,562950.0,,2.0,139.0,,0.0,1.0,0.0,0.0,,3.0,False,GOOD
64,11031704.0,Leuven,3000,APARTMENT,APARTMENT,467250.0,,2.0,105.0,,0.0,1.0,0.0,0.0,,3.0,False,GOOD
65,11031703.0,Leuven,3000,APARTMENT,APARTMENT,518750.0,,2.0,125.0,,0.0,1.0,0.0,0.0,,3.0,False,GOOD
66,11031698.0,Ronse,9600,APARTMENT,APARTMENT,1750000.0,,28.0,1200.0,,0.0,1.0,0.0,0.0,,,False,
67,11031696.0,Ekeren,2180,APARTMENT,APARTMENT,189000.0,,2.0,79.0,1.0,0.0,0.0,2.0,0.0,,3.0,False,TO_RENOVATE
68,11031685.0,Martelange,6630,APARTMENT,APARTMENT,795000.0,,1.0,250.0,0.0,0.0,0.0,0.0,0.0,,4.0,False,
69,11031682.0,Anderlecht,1070,APARTMENT,APARTMENT,229000.0,,1.0,,,0.0,0.0,0.0,0.0,,,False,GOOD
70,11031674.0,Mont-Sainte-Aldegonde,7141,APARTMENT,APARTMENT,225000.0,,0.0,,,0.0,0.0,0.0,0.0,,,False,
71,10804778.0,Uccle,1180,APARTMENT,APARTMENT,315000.0,,2.0,89.0,1.0,0.0,0.0,20.0,0.0,,2.0,False,GOOD
72,11031661.0,Anderlecht,1070,APARTMENT,FLAT_STUDIO,110000.0,,1.0,31.0,,0.0,0.0,0.0,0.0,,,False,TO_BE_DONE_UP
73,11031656.0,Schaerbeek,1030,APARTMENT,APARTMENT,190000.0,PublicSale,3.0,,,0.0,0.0,0.0,0.0,,,False,
74,11031652.0,Zonhoven,3520,APARTMENT,DUPLEX,385000.0,,3.0,147.0,0.0,0.0,0.0,24.0,10.0,,,False,GOOD
75,10760721.0,Mouscron,7700,APARTMENT,APARTMENT,119000.0,,1.0,,,0.0,0.0,0.0,0.0,,,False,GOOD
76,11031642.0,De Panne,8660,APARTMENT,FLAT_STUDIO,139000.0,,0.0,37.0,,0.0,0.0,9.0,0.0,,,False,GOOD
77,11001830.0,Zelzate,9060,APARTMENT,APARTMENT,239000.0,,2.0,125.0,,0.0,0.0,0.0,0.0,,,False,GOOD
78,11031632.0,De Haan,8420,APARTMENT,APARTMENT,115000.0,,2.0,50.0,,0.0,0.0,0.0,0.0,,,False,GOOD
79,11031631.0,De Haan,8420,APARTMENT,APARTMENT,72000.0,,1.0,32.0,,0.0,0.0,0.0,0.0,,,False,GOOD
80,11031625.0,Knokke-Heist,8300,APARTMENT,APARTMENT,349000.0,,2.0,71.0,,0.0,0.0,,0.0,,,False,GOOD
81,11031621.0,Tessenderlo,3980,APARTMENT,APARTMENT,408000.0,NewlyBuilt,2.0,118.0,1.0,0.0,0.0,15.0,0.0,,3.0,False,AS_NEW
82,11031614.0,Tessenderlo,3980,APARTMENT,APARTMENT,360000.0,NewlyBuilt,2.0,104.0,1.0,0.0,0.0,13.0,0.0,,3.0,False,AS_NEW
83,11031612.0,LIÈGE,4000,APARTMENT,APARTMENT,485000.0,,5.0,319.0,,0.0,0.0,0.0,0.0,,,False,TO_BE_DONE_UP
84,11031607.0,Molenbeek-Saint-Jean,1080,APARTMENT,GROUND_FLOOR,185000.0,,1.0,67.0,0.0,0.0,0.0,0.0,35.0,,2.0,False,
85,11007932.0,Wetteren,9230,APARTMENT,APARTMENT,235000.0,,1.0,68.0,1.0,0.0,0.0,8.0,0.0,,1.0,False,AS_NEW
86,10785912.0,Liège,4000,APARTMENT,APARTMENT,110000.0,NotarySale,2.0,,,0.0,0.0,0.0,0.0,,,False,TO_BE_DONE_UP
87,11031564.0,Molenbeek-Saint-Jean,1080,APARTMENT,GROUND_FLOOR,239000.0,,2.0,85.0,,0.0,0.0,,0.0,,,False,GOOD
88,11031557.0,Machelen (1830),1830,APARTMENT,APARTMENT,299000.0,,2.0,85.0,,0.0,0.0,0.0,0.0,,,False,GOOD
89,11031555.0,Liège,4020,APARTMENT,APARTMENT,749000.0,,3.0,230.0,1.0,0.0,0.0,100.0,0.0,,2.0,False,JUST_RENOVATED
90,11031888.0,OPHASSELT,9500,HOUSE,VILLA,495000.0,,4.0,332.0,1.0,0.0,1.0,,,1313.0,4.0,False,
91,11031887.0,Aalst,9300,HOUSE,HOUSE,319000.0,,3.0,127.0,0.0,0.0,0.0,16.0,58.0,163.0,,False,GOOD
92,11031886.0,Visé,4600,HOUSE,HOUSE,270000.0,,3.0,,1.0,0.0,1.0,10.0,,182.0,2.0,False,TO_BE_DONE_UP
93,11031883.0,Bastogne,6600,HOUSE,HOUSE,95000.0,,0.0,210.0,,0.0,0.0,0.0,0.0,166.0,2.0,False,GOOD
94,11031882.0,Blankenberge,8370,HOUSE,HOUSE,215000.0,,7.0,185.0,0.0,0.0,0.0,0.0,0.0,98.0,2.0,False,
95,11031881.0,St-Niklaas,9100,HOUSE,HOUSE,675000.0,,3.0,186.0,1.0,0.0,0.0,,,848.0,4.0,False,
96,11031878.0,Kortrijk,8500,HOUSE,HOUSE,479000.0,,3.0,,,0.0,0.0,0.0,0.0,270.0,,False,
97,11031877.0,Harelbeke,8530,HOUSE,HOUSE,245000.0,,2.0,112.0,,0.0,0.0,0.0,0.0,163.0,2.0,False,
98,11031873.0,Lummen,3560,HOUSE,HOUSE,295000.0,,3.0,146.0,0.0,0.0,0.0,23.0,337.0,528.0,3.0,False,GOOD
99,11031872.0,WASMES,7340,HOUSE,HOUSE,157500.0,,3.0,131.0,,0.0,1.0,0.0,0.0,623.0,2.0,False,
100,11031871.0,Wervik,8940,HOUSE,HOUSE,215000.0,,3.0,145.0,,0.0,0.0,,0.0,233.0,,False,GOOD
101,11031870.0,Blankenberge,8370,APARTMENT,APARTMENT,179000.0,,3.0,131.0,,0.0,0.0,,0.0,,,False,TO_BE_DONE_UP
102,11031868.0,Tournai,7500,APARTMENT,APARTMENT,165000.0,,1.0,75.0,,0.0,1.0,0.0,0.0,,,False,JUST_RENOVATED
103,11031860.0,Knokke,8300,APARTMENT,APARTMENT,895000.0,,3.0,110.0,0.0,0.0,0.0,0.0,0.0,,2.0,False,GOOD
104,11031858.0,De Panne,8660,APARTMENT,APARTMENT,339000.0,,2.0,76.0,,0.0,0.0,,0.0,,,False,GOOD
105,10781951.0,Peer,3990,HOUSE_GROUP,HOUSE_GROUP,,NewlyBuilt,,,,0.0,0.0,0.0,0.0,,,False,
106,9825772.0,Borgloon,3840,HOUSE_GROUP,HOUSE_GROUP,,NewlyBuilt,,,,0.0,0.0,0.0,0.0,,,False,
107,10541603.0,Peer,3990,HOUSE_GROUP,HOUSE_GROUP,,NewlyBuilt,,,,0.0,0.0,0.0,0.0,,,False,
108,11031853.0,Alken,3570,HOUSE,HOUSE,835000.0,,4.0,273.0,,0.0,0.0,0.0,0.0,1085.0,4.0,False,GOOD
109,11031852.0,Farciennes,6240,HOUSE,HOUSE,240000.0,,3.0,173.0,1.0,0.0,1.0,25.0,145.0,286.0,2.0,False,JUST_RENOVATED
110,11031851.0,LIBRAMONT-CHEVIGNY,6800,HOUSE,HOUSE,199000.0,,2.0,110.0,1.0,0.0,0.0,15.0,990.0,1083.0,4.0,False,GOOD
111,11031849.0,La Bouverie,7080,HOUSE,HOUSE,125000.0,,3.0,115.0,1.0,0.0,0.0,4.0,100.0,231.0,2.0,False,
112,11031844.0,Châtelet,6200,HOUSE,HOUSE,99000.0,,2.0,110.0,1.0,0.0,1.0,14.0,0.0,0.0,2.0,False,GOOD
113,11031842.0,Halle,1500,APARTMENT,APARTMENT,169000.0,,2.0,88.0,,0.0,1.0,0.0,0.0,,,False,
114,11031833.0,Oud-Turnhout (Oud-Turnhout),2360,APARTMENT,APARTMENT,175000.0,,2.0,95.0,,0.0,0.0,,0.0,,2.0,False,
115,11031829.0,Geraardsbergen,9500,HOUSE,HOUSE,185000.0,,3.0,167.0,1.0,0.0,1.0,0.0,0.0,598.0,3.0,False,TO_BE_DONE_UP
116,11031827.0,ARSIMONT,5060,HOUSE,APARTMENT_BLOCK,340000.0,UnderOption,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,4.0,False,GOOD
117,11031824.0,Brasschaat,2930,APARTMENT,DUPLEX,695000.0,,3.0,220.0,1.0,0.0,1.0,,0.0,,2.0,False,GOOD
118,11031823.0,Brasschaat,2930,APARTMENT,SERVICE_FLAT,325000.0,UnderOption,2.0,80.0,1.0,0.0,1.0,,0.0,,2.0,False,AS_NEW
119,11031822.0,Ronse,9600,HOUSE,MANSION,512995.0,,5.0,280.0,,0.0,0.0,0.0,0.0,215.0,2.0,False,AS_NEW
120,11031553.0,Ixelles,1050,APARTMENT,APARTMENT,350000.0,,2.0,87.0,1.0,0.0,0.0,0.0,0.0,,2.0,False,AS_NEW
121,11031550.0,KAPELLEN,2950,APARTMENT,APARTMENT,189000.0,,1.0,68.0,1.0,0.0,0.0,,0.0,,2.0,False,GOOD
122,11031549.0,ANTWERPEN,2170,APARTMENT,APARTMENT,224000.0,,2.0,106.0,,0.0,0.0,,0.0,,2.0,False,GOOD
123,11031547.0,ANTWERPEN,2060,APARTMENT,APARTMENT,189000.0,,1.0,45.0,1.0,0.0,0.0,0.0,0.0,,2.0,False,JUST_RENOVATED
124,11031546.0,ANTWERPEN,2060,APARTMENT,APARTMENT,179000.0,,1.0,50.0,1.0,0.0,0.0,0.0,0.0,,,False,GOOD
125,11031543.0,AARTSELAAR,2630,APARTMENT,APARTMENT,329000.0,,3.0,125.0,,0.0,0.0,0.0,0.0,,3.0,False,GOOD
126,10753536.0,Ans,4430,APARTMENT,APARTMENT,190000.0,,2.0,,1.0,0.0,0.0,7.0,0.0,,2.0,False,TO_BE_DONE_UP
127,11031505.0,Knokke,8300,APARTMENT,APARTMENT,815000.0,,3.0,76.0,1.0,1.0,0.0,4.0,0.0,,2.0,False,AS_NEW
128,10938182.0,Molenbeek-Saint-Jean,1080,APARTMENT,APARTMENT,299000.0,,2.0,93.0,1.0,0.0,1.0,4.0,0.0,,2.0,False,AS_NEW
129,11031497.0,Menen,8930,APARTMENT,APARTMENT,159000.0,,2.0,80.0,,0.0,0.0,4.0,0.0,,2.0,False,GOOD
130,11031494.0,Brussel,1000,APARTMENT,FLAT_STUDIO,189000.0,,1.0,,,0.0,0.0,0.0,0.0,,,False,GOOD
131,11031460.0,OPWIJK,1745,APARTMENT,APARTMENT,357000.0,NewlyBuilt,2.0,109.0,1.0,0.0,0.0,19.0,0.0,,,False,
132,11031459.0,OPWIJK,1745,APARTMENT,GROUND_FLOOR,385000.0,NewlyBuilt,2.0,117.0,1.0,0.0,0.0,22.0,26.0,,2.0,False,
133,11031458.0,OPWIJK,1745,APARTMENT,APARTMENT,320000.0,NewlyBuilt,2.0,82.0,1.0,0.0,0.0,30.0,0.0,,,False,
134,11031457.0,OPWIJK,1745,APARTMENT,APARTMENT,310000.0,NewlyBuilt,1.0,76.0,1.0,0.0,0.0,20.0,0.0,,,False,
135,11031456.0,OPWIJK,1745,APARTMENT,GROUND_FLOOR,288000.0,NewlyBuilt,1.0,89.0,1.0,0.0,0.0,18.0,22.0,,,False,
136,11031455.0,OPWIJK,1745,APARTMENT,GROUND_FLOOR,450000.0,NewlyBuilt,3.0,152.0,1.0,0.0,0.0,30.0,99.0,,2.0,False,
137,11031454.0,OPWIJK,1745,APARTMENT_GROUP,APARTMENT_GROUP,,NewlyBuilt,,,,0.0,0.0,0.0,0.0,,,False,
138,11031450.0,Eupen,4700,APARTMENT,APARTMENT,210000.0,,3.0,,,0.0,0.0,0.0,0.0,,,False,GOOD
139,11001045.0,Ninove,9402,APARTMENT,APARTMENT,215000.0,,1.0,70.0,1.0,0.0,0.0,8.0,0.0,,,False,AS_NEW
140,11031432.0,Turnhout,2300,APARTMENT_GROUP,APARTMENT_GROUP,,NewlyBuilt,,,,0.0,0.0,0.0,0.0,,,False,
141,11031430.0,Turnhout,2300,APARTMENT,APARTMENT,269000.0,NewlyBuilt,2.0,96.0,1.0,0.0,1.0,5.0,,,3.0,False,
142,11031429.0,Turnhout,2300,APARTMENT,APARTMENT,549000.0,NewlyBuilt,4.0,209.0,1.0,0.0,1.0,18.0,,,3.0,False,
143,11031428.0,Turnhout,2300,APARTMENT,APARTMENT,285000.0,NewlyBuilt,1.0,109.0,1.0,0.0,1.0,3.0,,,3.0,False,
144,11031425.0,Turnhout,2300,APARTMENT,APARTMENT,159000.0,,3.0,107.0,1.0,0.0,1.0,,0.0,,2.0,False,TO_RENOVATE
145,11031420.0,Bredene,8450,APARTMENT,APARTMENT,285000.0,,2.0,80.0,,0.0,0.0,0.0,0.0,,,False,
146,10773367.0,Zottegem,9620,APARTMENT,APARTMENT,1095000.0,,6.0,377.0,1.0,0.0,0.0,74.0,307.0,,2.0,False,GOOD
147,11031410.0,Schaerbeek,1030,APARTMENT,APARTMENT,325000.0,,2.0,88.0,1.0,0.0,0.0,10.0,0.0,,2.0,False,AS_NEW
148,11031406.0,Mons,7000,APARTMENT,APARTMENT,200000.0,,2.0,86.0,,0.0,0.0,4.0,0.0,,2.0,False,GOOD
149,11031399.0,Evere,1140,APARTMENT_GROUP,APARTMENT_GROUP,,NewlyBuilt,,,,0.0,0.0,0.0,0.0,,,False,
150,11031821.0,Ronse,9600,HOUSE,HOUSE,512995.0,,5.0,280.0,,0.0,0.0,0.0,0.0,215.0,2.0,False,AS_NEW
151,11031820.0,Ronse,9600,HOUSE,HOUSE,313500.0,,3.0,,,0.0,0.0,,0.0,770.0,4.0,False,GOOD
152,11031819.0,Ronse,9600,HOUSE,VILLA,313500.0,,3.0,,,0.0,0.0,,0.0,770.0,4.0,False,GOOD
153,11031818.0,NEEROETEREN,3680,HOUSE,HOUSE,290000.0,,4.0,267.0,1.0,0.0,1.0,,0.0,900.0,4.0,False,TO_BE_DONE_UP
154,10901519.0,Schoten,2900,APARTMENT,APARTMENT,344000.0,,3.0,115.0,1.0,0.0,1.0,45.0,0.0,,3.0,False,GOOD
155,11031815.0,Amay,4540,APARTMENT,APARTMENT,179000.0,,2.0,96.0,1.0,0.0,1.0,0.0,0.0,,,False,GOOD
156,11031814.0,HALANZY,6792,HOUSE,HOUSE,566000.0,,5.0,200.0,,0.0,0.0,0.0,0.0,834.0,4.0,False,TO_BE_DONE_UP
157,11031787.0,Aalst,9300,APARTMENT_GROUP,APARTMENT_GROUP,,NewlyBuilt,,,,0.0,0.0,0.0,0.0,,,False,
158,11031786.0,Aalst,9300,APARTMENT,APARTMENT,655000.0,NewlyBuilt,2.0,135.0,1.0,0.0,1.0,109.0,0.0,,2.0,False,
159,11031785.0,Aalst,9300,APARTMENT,APARTMENT,349000.0,NewlyBuilt,2.0,108.0,1.0,0.0,1.0,7.0,25.0,,3.0,False,
160,11031784.0,Aalst,9300,APARTMENT,APARTMENT,349000.0,NewlyBuilt,2.0,108.0,1.0,0.0,1.0,7.0,25.0,,3.0,False,
161,11031777.0,Roux,6044,HOUSE,HOUSE,65000.0,,2.0,90.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,False,TO_RENOVATE
162,11031776.0,LAMBUSART,6220,HOUSE,HOUSE,179000.0,,2.0,123.0,1.0,0.0,1.0,0.0,0.0,320.0,3.0,False,GOOD
163,11031769.0,Charleroi,6042,HOUSE,HOUSE,155000.0,,3.0,140.0,1.0,1.0,0.0,30.0,0.0,160.0,3.0,False,AS_NEW
164,11031767.0,VILLE-EN-HESBAYE,4260,HOUSE,HOUSE,335000.0,,5.0,,,0.0,1.0,,0.0,0.0,,False,
165,11031747.0,GOOREIND,2990,APARTMENT_GROUP,APARTMENT_GROUP,,NewlyBuilt,,,,0.0,0.0,0.0,0.0,,,False,
166,11031738.0,GOOREIND,2990,HOUSE_GROUP,HOUSE_GROUP,,NewlyBuilt,,,,0.0,0.0,0.0,0.0,,,False,
167,11031737.0,Ekeren,2180,HOUSE,HOUSE,375000.0,,3.0,145.0,1.0,0.0,1.0,,,330.0,3.0,False,GOOD
168,11031736.0,Kapellen,2950,APARTMENT,APARTMENT,244000.0,,2.0,81.0,1.0,0.0,1.0,0.0,,,3.0,False,GOOD
169,11031735.0,Antwerp,2040,HOUSE,HOUSE,359000.0,,2.0,118.0,1.0,0.0,1.0,,,388.0,3.0,False,GOOD
170,11031734.0,Ekeren,2180,HOUSE,HOUSE,339000.0,,4.0,163.0,1.0,0.0,1.0,,,258.0,2.0,False,GOOD
171,11031733.0,Schoten,2900,HOUSE,HOUSE,1049000.0,,4.0,261.0,1.0,0.0,1.0,0.0,,2503.0,4.0,True,AS_NEW
172,11031732.0,Brasschaat,2930,APARTMENT,APARTMENT,365000.0,,3.0,118.0,1.0,0.0,1.0,10.0,,,3.0,False,AS_NEW
173,11031731.0,Wuustwezel,2990,HOUSE,HOUSE,469000.0,,3.0,217.0,1.0,0.0,1.0,0.0,,279.0,,False,AS_NEW
174,11031730.0,Kapellen,2950,HOUSE,HOUSE,1585000.0,,5.0,457.0,1.0,0.0,1.0,0.0,3830.0,4000.0,4.0,False,
175,11031728.0,Hove,2540,HOUSE,VILLA,829000.0,,4.0,250.0,1.0,0.0,1.0,19.0,556.0,695.0,4.0,False,AS_NEW
176,11031727.0,Deurne,2100,HOUSE,HOUSE,199500.0,,3.0,108.0,1.0,0.0,1.0,0.0,,61.0,2.0,False,TO_BE_DONE_UP
177,11031726.0,KLEINE HORENDONK,2910,HOUSE,HOUSE,125000.0,,1.0,80.0,1.0,0.0,1.0,0.0,,1673.0,4.0,False,
178,11031724.0,Ekeren,2180,HOUSE,HOUSE,435000.0,,2.0,145.0,1.0,0.0,1.0,,750.0,1100.0,3.0,False,GOOD
179,11031723.0,Brasschaat,2930,HOUSE,CHALET,120000.0,,1.0,54.0,1.0,0.0,1.0,10.0,0.0,2193.0,,False,
