property_id,postal_code,type_of_property,subtype_of_property,price,bedrooms,living_area,openfire,terrace,garden,rooms,bathrooms,region,province,state_of_property,facade_count,heating,kitchen,furnished,swimmingpool
11181305,5070,APARTMENT,APARTMENT,250000,4,245,False,,False,,2,Wallonie,Namur,,3,FUELOIL,,,
11181301,4620,APARTMENT,APARTMENT,179000,2,89,False,9,False,,1,Wallonie,Liège,,2,GAS,INSTALLED,False,
11181304,5070,HOUSE,APARTMENT_BLOCK,250000,4,245,False,,False,,2,Wallonie,Namur,,3,FUELOIL,,,
11123755,3200,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,False,,,Flandres,Brabant Flamand,,,,,,
11181404,8800,HOUSE,HOUSE,325000,3,149,False,,False,1,2,Flandres,Flandre Occidentale,GOOD,3,GAS,,,
11181408,4700,HOUSE,HOUSE,295000,2,,False,,False,,1,Wallonie,Liège,GOOD,4,FUELOIL,,,False
11181409,3800,HOUSE,HOUSE,120000,2,79,False,,False,1,1,Flandres,Limbourg,GOOD,2,GAS,,,
11181412,9870,HOUSE,HOUSE,260000,3,148,False,,False,,1,Flandres,Flandre Orientale,,3,FUELOIL,,False,False
11181414,3400,APARTMENT,APARTMENT,119000,3,90,False,,False,,1,Flandres,Brabant Flamand,,2,GAS,,False,False
10881858,4020,HOUSE,APARTMENT_BLOCK,469000,3,260,False,4,False,,3,Wallonie,Liège,GOOD,2,GAS,NOT_INSTALLED,,
11181413,9000,HOUSE,HOUSE,1600000,5,,False,,False,1,2,Flandres,Flandre Orientale,TO_BE_DONE_UP,2,GAS,,,
11181419,9940,HOUSE,HOUSE,195000,2,132,False,,False,1,1,Flandres,Flandre Orientale,TO_RENOVATE,3,,,,
11181421,9830,HOUSE,HOUSE,1550000,3,218,True,144,True,1,2,Flandres,Flandre Orientale,GOOD,4,ELECTRIC,,,
10881859,4020,HOUSE,HOUSE,469000,3,260,False,4,False,,3,Wallonie,Liège,GOOD,2,GAS,NOT_INSTALLED,,
11181428,3550,HOUSE,HOUSE,285000,4,132,False,28,False,1,1,Flandres,Limbourg,GOOD,2,,,,
11014445,8430,APARTMENT,APARTMENT,229000,2,,False,,False,,1,Flandres,Flandre Occidentale,GOOD,,GAS,INSTALLED,True,
11181422,9830,HOUSE,HOUSE,845000,4,246,False,,False,1,1,Flandres,Flandre Orientale,GOOD,4,FUELOIL,,,
11181216,4170,HOUSE,HOUSE,109000,3,100,False,,False,,1,Wallonie,Liège,,3,,,False,False
11181432,8750,HOUSE,HOUSE,570000,5,274,False,,False,1,1,Flandres,Flandre Occidentale,GOOD,4,ELECTRIC,,,
11056457,3300,HOUSE,HOUSE,229000,3,123,False,64,False,1,1,Flandres,Brabant Flamand,GOOD,3,GAS,,,
11083026,8630,HOUSE,BUNGALOW,425000,3,204,False,,False,,1,Flandres,Flandre Occidentale,,4,FUELOIL,,False,False
11181230,4031,HOUSE,HOUSE,389000,4,216,False,33,False,,1,Wallonie,Liège,,4,GAS,INSTALLED,False,
11181229,4671,HOUSE,HOUSE,279000,5,125,False,22,False,,,Wallonie,Liège,,4,FUELOIL,INSTALLED,False,
11181220,2660,APARTMENT,APARTMENT,219000,1,85,False,,False,,1,Flandres,Anvers,JUST_RENOVATED,3,GAS,NOT_INSTALLED,,
11181126,3720,HOUSE,HOUSE,200000,4,221,False,,False,,1,Flandres,Limbourg,,3,FUELOIL,,False,False
11181232,5377,HOUSE,COUNTRY_COTTAGE,125000,1,67,True,22,True,2,1,Wallonie,Namur,GOOD,,,,,
11181127,2230,HOUSE,HOUSE,360000,3,205,False,,False,,1,Flandres,Anvers,,2,GAS,,False,False
11181133,5100,APARTMENT,APARTMENT,169000,2,94,False,4,False,,1,Wallonie,Namur,,3,GAS,INSTALLED,False,
11181151,9880,HOUSE,HOUSE,399000,3,187,False,20,False,,1,Flandres,Flandre Orientale,GOOD,3,GAS,USA_SEMI_EQUIPPED,False,False
11181125,8530,APARTMENT,GROUND_FLOOR,298000,2,87,False,19,False,,1,Flandres,Flandre Occidentale,GOOD,2,,HYPER_EQUIPPED,False,False
11181153,7030,HOUSE,HOUSE,210000,2,82,False,24,False,,1,Wallonie,Hainaut,,4,GAS,,False,
10570815,8620,APARTMENT,APARTMENT,170000,2,43,False,,False,,1,Flandres,Flandre Occidentale,GOOD,,,INSTALLED,,
11181160,9600,HOUSE,HOUSE,309000,3,158,False,,False,11,1,Flandres,Flandre Orientale,GOOD,,,INSTALLED,,
11181155,7012,HOUSE,HOUSE,110000,3,152,False,,False,,1,Wallonie,Hainaut,,2,,INSTALLED,False,
11181154,7000,APARTMENT,APARTMENT,230000,2,92,False,6,False,,,Wallonie,Hainaut,,2,GAS,INSTALLED,False,
11139203,7390,HOUSE,HOUSE,45000,0,130,False,,False,,,Wallonie,Hainaut,,3,,NOT_INSTALLED,False,
11181173,2600,APARTMENT,APARTMENT,299000,3,141,False,,False,,1,Flandres,Anvers,GOOD,3,GAS,INSTALLED,,
11181172,2620,HOUSE,HOUSE,410000,3,220,True,,True,,1,Flandres,Anvers,GOOD,2,GAS,INSTALLED,,
11181174,2020,APARTMENT,APARTMENT,219000,2,89,False,8,False,,1,Flandres,Anvers,,2,FUELOIL,SEMI_EQUIPPED,,
11181178,3970,HOUSE,VILLA,427000,4,260,True,,True,,1,Flandres,Limbourg,GOOD,4,FUELOIL,INSTALLED,,
11181179,3970,HOUSE,HOUSE,265000,4,166,False,,False,,1,Flandres,Limbourg,,3,GAS,,,
11181185,3120,HOUSE,VILLA,675000,5,,False,,False,,2,Flandres,Brabant Flamand,TO_BE_DONE_UP,4,,,,True
11181180,3970,HOUSE,HOUSE,427000,4,260,True,,True,,1,Flandres,Limbourg,GOOD,4,FUELOIL,INSTALLED,,
11181192,9950,HOUSE,HOUSE,450000,3,247,False,1,False,,1,Flandres,Flandre Orientale,TO_RENOVATE,4,ELECTRIC,,,False
11181190,8480,HOUSE,HOUSE,335000,3,187,False,,False,3,1,Flandres,Flandre Occidentale,GOOD,4,GAS,,,
11181193,7390,HOUSE,VILLA,450000,4,242,False,133,False,,2,Wallonie,Hainaut,AS_NEW,4,,USA_HYPER_EQUIPPED,,
11181194,2235,HOUSE,HOUSE,275000,4,240,False,,False,,2,Flandres,Anvers,,3,FUELOIL,HYPER_EQUIPPED,False,False
11181209,9170,APARTMENT,APARTMENT,250000,2,115,True,7,True,,2,Flandres,Flandre Orientale,GOOD,2,GAS,INSTALLED,,
11181195,9820,HOUSE,HOUSE,485000,4,222,False,,False,15,1,Flandres,Flandre Orientale,TO_RENOVATE,4,FUELOIL,SEMI_EQUIPPED,,
11181210,9185,HOUSE,HOUSE,380000,4,155,False,1,False,,1,Flandres,Flandre Orientale,TO_RENOVATE,3,GAS,,,False
11181212,9820,HOUSE,VILLA,679000,5,315,False,,False,7,1,Flandres,Flandre Orientale,GOOD,4,ELECTRIC,,,
11181215,9690,HOUSE,HOUSE,365000,4,240,False,,False,,1,Flandres,Flandre Orientale,,4,ELECTRIC,,False,False
11181206,1853,HOUSE,MANSION,395000,3,220,False,,False,,1,Flandres,Brabant Flamand,,,GAS,HYPER_EQUIPPED,,
11088761,2570,APARTMENT,APARTMENT,269000,2,80,False,,False,9,1,Flandres,Anvers,,,,,,
10847916,9400,APARTMENT,DUPLEX,265000,3,128,False,13,False,,1,Flandres,Flandre Orientale,GOOD,,GAS,,False,
11102048,2660,APARTMENT,APARTMENT,265000,2,85,False,3,False,,1,Flandres,Anvers,,2,GAS,INSTALLED,,False
11112958,1400,APARTMENT,APARTMENT,260000,3,130,False,20,False,,1,Wallonie,Brabant Wallon,,3,GAS,INSTALLED,False,
11115250,9500,APARTMENT,SERVICE_FLAT,265000,1,71,False,16,False,,1,Flandres,Flandre Orientale,AS_NEW,4,GAS,HYPER_EQUIPPED,False,False
11092390,1083,APARTMENT,APARTMENT,265000,2,95,False,,False,,1,Bruxelles,Bruxelles,,2,GAS,INSTALLED,False,
11153474,9200,APARTMENT,APARTMENT,259000,2,124,False,,False,,1,Flandres,Flandre Orientale,GOOD,4,GAS,USA_HYPER_EQUIPPED,False,
10930049,1410,APARTMENT,APARTMENT,260000,1,60,False,15,False,,1,Wallonie,Brabant Wallon,GOOD,,GAS,USA_SEMI_EQUIPPED,False,False
11128512,9200,APARTMENT,APARTMENT,259000,2,77,False,,False,,1,Flandres,Flandre Orientale,GOOD,2,GAS,USA_HYPER_EQUIPPED,False,
10962422,8400,APARTMENT,APARTMENT,259000,2,108,False,4,False,,1,Flandres,Flandre Occidentale,AS_NEW,,GAS,HYPER_EQUIPPED,,False
11151851,3500,APARTMENT,APARTMENT,250000,1,62,False,,False,,1,Flandres,Limbourg,,4,GAS,HYPER_EQUIPPED,False,False
11020689,2870,APARTMENT,APARTMENT,255000,2,81,False,,False,,1,Flandres,Anvers,,,,NOT_INSTALLED,,
11012592,1930,APARTMENT,DUPLEX,250000,1,54,False,,False,,,Flandres,Brabant Flamand,AS_NEW,,ELECTRIC,INSTALLED,,
11148033,4500,APARTMENT,APARTMENT,255000,2,86,False,7,False,,1,Wallonie,Liège,,,GAS,INSTALLED,,
11105773,9700,APARTMENT,APARTMENT,249000,3,118,False,9,False,11,1,Flandres,Flandre Orientale,,2,,,,
11150750,1030,APARTMENT,GROUND_FLOOR,249000,1,77,False,,False,2,1,Bruxelles,Bruxelles,GOOD,,GAS,,,
11118463,2000,APARTMENT,APARTMENT,249000,1,47,False,30,False,,1,Flandres,Anvers,GOOD,2,GAS,USA_SEMI_EQUIPPED,False,False
10943356,8400,APARTMENT,APARTMENT,249000,2,82,False,,False,1,1,Flandres,Flandre Occidentale,TO_BE_DONE_UP,,GAS,,,
11132006,9000,APARTMENT,APARTMENT,245000,1,50,False,,False,,1,Flandres,Flandre Orientale,,2,,SEMI_EQUIPPED,,
10600716,8800,APARTMENT,APARTMENT,245000,3,104,False,,False,3,1,Flandres,Flandre Occidentale,GOOD,,ELECTRIC,,,
11159617,8900,APARTMENT,APARTMENT,245000,2,100,False,,False,3,1,Flandres,Flandre Occidentale,GOOD,,GAS,,,
11091118,9000,APARTMENT,APARTMENT,247500,1,,False,,False,5,1,Flandres,Flandre Orientale,GOOD,,,,,
10960130,8420,APARTMENT,APARTMENT,239000,2,82,False,,False,6,1,Flandres,Flandre Occidentale,,,ELECTRIC,INSTALLED,,
10765512,8470,APARTMENT,APARTMENT,245000,3,98,False,,False,6,1,Flandres,Flandre Occidentale,GOOD,2,GAS,,,
11109846,1420,APARTMENT,APARTMENT,245000,1,81,False,,False,,1,Wallonie,Brabant Wallon,,3,GAS,,False,False
11129620,9900,APARTMENT,APARTMENT,244000,2,85,False,,False,,1,Flandres,Flandre Orientale,,2,GAS,INSTALLED,False,False
11160368,3500,APARTMENT,APARTMENT,245000,2,91,False,,False,,1,Flandres,Limbourg,,2,GAS,HYPER_EQUIPPED,False,False
11061940,8500,HOUSE,HOUSE,169000,0,137,False,,False,,,Flandres,Flandre Occidentale,,2,,,False,False
11073811,1000,APARTMENT,APARTMENT,239000,2,64,False,,False,,,Bruxelles,Bruxelles,,,,,,
11181241,1640,HOUSE,HOUSE,875000,5,270,False,,False,,2,Flandres,Brabant Flamand,,4,GAS,INSTALLED,False,
11111177,8210,APARTMENT,APARTMENT,239000,2,81,False,,False,1,,Flandres,Flandre Occidentale,GOOD,,GAS,,,
11181247,2000,APARTMENT,APARTMENT,450000,3,115,False,,False,,1,Flandres,Anvers,AS_NEW,2,GAS,HYPER_EQUIPPED,,
11159237,2627,APARTMENT,APARTMENT,235000,2,84,False,,False,,1,Flandres,Anvers,JUST_RENOVATED,2,GAS,INSTALLED,False,
11181248,8660,APARTMENT,APARTMENT,449000,2,99,False,20,False,1,2,Flandres,Flandre Occidentale,GOOD,,GAS,,,
11181251,5540,HOUSE,COUNTRY_COTTAGE,164000,2,85,False,18,False,3,1,Wallonie,Namur,JUST_RENOVATED,,GAS,,,
11181249,9880,HOUSE,VILLA,449000,2,144,False,,False,1,1,Flandres,Flandre Orientale,TO_BE_DONE_UP,4,GAS,,,
10935595,8300,APARTMENT,APARTMENT,765000,3,90,False,,False,1,2,Flandres,Flandre Occidentale,GOOD,,GAS,,,
10687813,9750,HOUSE_GROUP,HOUSE_GROUP,,,,False,,False,,,Flandres,Flandre Orientale,,,,,,
11181263,9140,HOUSE,HOUSE,105000,2,85,False,,False,1,1,Flandres,Flandre Orientale,TO_RENOVATE,2,GAS,,,
11181260,8480,HOUSE,HOUSE,265000,5,460,False,,False,,2,Flandres,Flandre Occidentale,TO_RENOVATE,3,,SEMI_EQUIPPED,,
11181253,8870,HOUSE,HOUSE,275000,4,188,False,,False,1,2,Flandres,Flandre Occidentale,GOOD,4,,,,
11181265,2170,HOUSE,HOUSE,399000,3,161,False,,False,,1,Flandres,Anvers,,2,GAS,,False,False
11181261,3400,HOUSE,HOUSE,380000,4,357,False,,False,,1,Flandres,Brabant Flamand,,4,FUELOIL,,False,False
11181275,4877,HOUSE,COUNTRY_COTTAGE,549000,5,1800,False,35,False,,1,Wallonie,Liège,GOOD,4,,INSTALLED,,False
11181268,9950,HOUSE,HOUSE,230000,2,116,False,,False,,1,Flandres,Flandre Orientale,TO_RENOVATE,3,,,,False
11181279,8210,HOUSE,HOUSE,375000,3,,False,,False,1,,Flandres,Flandre Occidentale,GOOD,4,GAS,,,
11133573,8680,HOUSE,HOUSE,279000,3,,False,,False,1,,Flandres,Flandre Occidentale,GOOD,4,FUELOIL,,,
11181277,8200,HOUSE,HOUSE,289000,3,,False,,False,1,,Flandres,Flandre Occidentale,,2,,,,
11181282,3580,APARTMENT,APARTMENT,310000,3,156,False,,False,1,1,Flandres,Limbourg,GOOD,,GAS,,,
9668241,2300,APARTMENT,SERVICE_FLAT,235000,1,57,False,,False,,1,Flandres,Anvers,,,GAS,,False,
11181288,6670,HOUSE,COUNTRY_COTTAGE,375000,4,,False,,False,8,,Wallonie,Luxembourg,AS_NEW,4,ELECTRIC,INSTALLED,,False
10916774,2018,APARTMENT,APARTMENT,235000,1,69,False,,False,,1,Flandres,Anvers,AS_NEW,2,FUELOIL,HYPER_EQUIPPED,,False
10978070,2060,APARTMENT,APARTMENT,235000,2,66,False,,False,,1,Flandres,Anvers,GOOD,2,GAS,INSTALLED,,False
11101267,2610,APARTMENT,APARTMENT,232500,2,75,False,,False,1,1,Flandres,Anvers,GOOD,2,GAS,,,
11166456,9200,APARTMENT,APARTMENT,234000,2,77,False,,False,,1,Flandres,Flandre Orientale,GOOD,2,GAS,USA_HYPER_EQUIPPED,False,
10587997,3500,APARTMENT,APARTMENT,229000,2,,False,,False,,,Flandres,Limbourg,,,GAS,INSTALLED,,
11101268,2020,APARTMENT,APARTMENT,232500,2,75,False,,False,1,1,Flandres,Anvers,GOOD,2,GAS,,,
11167527,2100,APARTMENT,APARTMENT,229000,2,83,False,6,False,,1,Flandres,Anvers,GOOD,3,,,,
10944257,1090,APARTMENT,APARTMENT,225000,2,75,False,,False,,,Bruxelles,Bruxelles,,2,GAS,INSTALLED,False,
10973446,6762,APARTMENT,APARTMENT,225000,2,98,False,,False,,1,Wallonie,Luxembourg,AS_NEW,,GAS,INSTALLED,False,
11114024,8500,APARTMENT,APARTMENT,225000,2,90,False,,False,3,1,Flandres,Flandre Occidentale,GOOD,,GAS,,,
11134932,1081,APARTMENT,APARTMENT,225000,1,96,False,15,False,,1,Bruxelles,Bruxelles,AS_NEW,,,HYPER_EQUIPPED,,
11159728,1831,APARTMENT,APARTMENT,223000,1,72,False,5,False,,1,Flandres,Brabant Flamand,AS_NEW,2,,USA_HYPER_EQUIPPED,,False
10717743,2170,APARTMENT,APARTMENT,224000,2,77,False,1,False,8,1,Flandres,Anvers,,,,,,
11049484,1080,APARTMENT,APARTMENT,219000,2,66,False,4,False,,1,Bruxelles,Bruxelles,,,,,,
11101269,2660,APARTMENT,APARTMENT,222000,2,75,False,,False,1,1,Flandres,Anvers,GOOD,,GAS,,,
11047980,2500,APARTMENT,APARTMENT,219500,1,61,False,4,False,,1,Flandres,Anvers,AS_NEW,2,GAS,HYPER_EQUIPPED,,False
11053905,2650,APARTMENT,APARTMENT,215000,2,82,False,10,False,,1,Flandres,Anvers,TO_BE_DONE_UP,3,GAS,,False,
11076485,1070,APARTMENT,FLAT_STUDIO,215000,0,51,False,,False,,,Bruxelles,Bruxelles,,1,GAS,INSTALLED,False,
11041454,9090,APARTMENT,APARTMENT,212500,1,60,False,4,False,2,1,Flandres,Flandre Orientale,GOOD,,GAS,,,
11124271,1030,APARTMENT,APARTMENT,210000,2,72,False,2,False,,1,Bruxelles,Bruxelles,,,GAS,NOT_INSTALLED,,
10856040,8620,APARTMENT,APARTMENT,205000,1,46,False,,False,1,1,Flandres,Flandre Occidentale,GOOD,,GAS,,,
9948141,9800,APARTMENT,APARTMENT,210000,2,78,False,,False,10,1,Flandres,Flandre Orientale,,,GAS,,,
10880601,7140,APARTMENT,APARTMENT,200000,3,,False,,False,,2,Wallonie,Hainaut,GOOD,,GAS,INSTALLED,False,
10973292,6762,APARTMENT,APARTMENT,200000,2,92,False,,False,,,Wallonie,Luxembourg,AS_NEW,,GAS,INSTALLED,False,
10973423,6762,APARTMENT,APARTMENT,200000,2,92,False,,False,,,Wallonie,Luxembourg,AS_NEW,,GAS,INSTALLED,False,
11133843,2150,APARTMENT,APARTMENT,200000,2,90,False,,False,,1,Flandres,Anvers,GOOD,,,,,
11098857,1030,APARTMENT,APARTMENT,200000,3,,False,,False,,2,Bruxelles,Bruxelles,,,,INSTALLED,,
11181435,3945,HOUSE,HOUSE,435000,3,,False,,False,,1,Flandres,Limbourg,TO_RENOVATE,4,FUELOIL,SEMI_EQUIPPED,,
11181442,4577,HOUSE,HOUSE,249500,3,120,False,25,False,,1,Wallonie,Liège,,,FUELOIL,INSTALLED,,
11181434,3540,HOUSE,HOUSE,365000,2,180,False,,False,,1,Flandres,Limbourg,,3,GAS,,False,False
11038061,9260,APARTMENT,APARTMENT,199000,2,97,False,,False,1,1,Flandres,Flandre Orientale,,2,GAS,,,
11067514,1200,APARTMENT,APARTMENT,200000,1,,False,,False,,1,Bruxelles,Bruxelles,,,,INSTALLED,,
11181447,2018,APARTMENT,APARTMENT,355000,1,,False,,False,1,,Flandres,Anvers,,,,,,
11181444,8340,HOUSE,HOUSE,525000,0,,False,,False,1,,Flandres,Flandre Occidentale,GOOD,4,,,,
11181461,8560,HOUSE,HOUSE,125000,8,473,False,,False,12,2,Flandres,Flandre Occidentale,TO_RENOVATE,,GAS,,,
11181462,8560,HOUSE,HOUSE,250000,8,473,False,,False,12,2,Flandres,Flandre Occidentale,TO_RENOVATE,,GAS,,,
11181465,2100,APARTMENT,GROUND_FLOOR,349000,3,100,False,,False,13,1,Flandres,Anvers,,3,GAS,INSTALLED,,
11181464,2100,APARTMENT,APARTMENT,329000,3,100,False,,False,13,1,Flandres,Anvers,,3,GAS,INSTALLED,,
11159175,7500,APARTMENT,APARTMENT,149000,1,46,False,,False,,1,Wallonie,Hainaut,JUST_RENOVATED,2,GAS,INSTALLED,False,False
11121554,4430,APARTMENT,APARTMENT,155000,2,83,False,,False,,,Wallonie,Liège,,,,,,
11026550,2000,APARTMENT,FLAT_STUDIO,145000,1,30,False,,False,,1,Flandres,Anvers,TO_BE_DONE_UP,2,,,False,
11072891,1300,APARTMENT,FLAT_STUDIO,145000,0,56,False,,False,,1,Wallonie,Brabant Wallon,,,GAS,,,False
11027908,8670,APARTMENT,FLAT_STUDIO,142000,0,36,False,,False,2,1,Flandres,Flandre Occidentale,JUST_RENOVATED,2,,USA_INSTALLED,,False
10959110,7380,APARTMENT,APARTMENT,139000,2,99,False,,False,,1,Wallonie,Hainaut,GOOD,3,,INSTALLED,,
11071614,1300,APARTMENT,APARTMENT,140000,0,53,False,,False,,,Wallonie,Brabant Wallon,,,GAS,,,False
11119481,3000,APARTMENT,KOT,137500,1,17,False,,False,,1,Flandres,Brabant Flamand,AS_NEW,4,,,,
11162404,6540,APARTMENT,APARTMENT,138000,2,90,False,,False,,1,Wallonie,Hainaut,,2,ELECTRIC,INSTALLED,False,
11077463,7090,APARTMENT,GROUND_FLOOR,135000,1,50,False,15,False,,1,Wallonie,Hainaut,AS_NEW,3,ELECTRIC,USA_SEMI_EQUIPPED,False,False
11150718,8900,APARTMENT,APARTMENT,125000,4,201,False,,False,5,1,Flandres,Flandre Occidentale,GOOD,,GAS,,,
11020945,7100,APARTMENT,APARTMENT,125000,2,98,False,,False,,1,Wallonie,Hainaut,,2,GAS,INSTALLED,False,
10934165,1000,APARTMENT,APARTMENT,123500,1,18,False,5,False,,1,Bruxelles,Bruxelles,AS_NEW,2,GAS,,True,False
11080932,1080,APARTMENT,APARTMENT,120000,2,,False,,False,,1,Bruxelles,Bruxelles,,,,INSTALLED,,
11115019,4400,APARTMENT,APARTMENT,119000,1,65,False,,False,,1,Wallonie,Liège,,2,GAS,,False,False
10916776,2018,APARTMENT,FLAT_STUDIO,119000,1,35,False,1,False,,1,Flandres,Anvers,TO_RENOVATE,2,FUELOIL,INSTALLED,False,False
11061050,5580,APARTMENT,APARTMENT,119000,1,58,False,10,False,,1,Wallonie,Namur,,3,GAS,,False,False
10657413,7700,APARTMENT,APARTMENT,109000,2,80,False,,False,,1,Wallonie,Hainaut,JUST_RENOVATED,2,GAS,SEMI_EQUIPPED,False,False
11129550,8420,APARTMENT,APARTMENT,99000,2,48,False,,False,1,1,Flandres,Flandre Occidentale,GOOD,,ELECTRIC,,,
10572485,6031,APARTMENT,APARTMENT,105000,1,73,False,,False,,1,Wallonie,Hainaut,GOOD,2,,,,
11064028,1745,APARTMENT,FLAT_STUDIO,109000,0,40,False,,False,,1,Flandres,Brabant Flamand,GOOD,2,ELECTRIC,HYPER_EQUIPPED,,
11023742,4102,HOUSE,HOUSE,114000,2,65,False,,False,,1,Wallonie,Liège,,,CARBON,,False,False
10138878,2390,HOUSE_GROUP,HOUSE_GROUP,,,,False,,False,,,Flandres,Anvers,,,,,,
11112375,5550,APARTMENT,APARTMENT,45000,2,35,False,6,False,,1,Wallonie,Namur,GOOD,2,ELECTRIC,SEMI_EQUIPPED,True,False
11181328,2018,HOUSE,APARTMENT_BLOCK,475000,0,140,False,,False,,4,Flandres,Anvers,GOOD,2,GAS,INSTALLED,False,False
10606121,9120,APARTMENT,APARTMENT,60000,2,140,True,40,True,,2,Flandres,Flandre Orientale,,2,GAS,HYPER_EQUIPPED,,
11134387,1630,APARTMENT,APARTMENT,299000,2,110,False,18,False,,1,Flandres,Brabant Flamand,AS_NEW,3,GAS,HYPER_EQUIPPED,,
11181352,4841,HOUSE,HOUSE,189000,3,120,False,1,False,,1,Wallonie,Liège,GOOD,2,FUELOIL,,,False
11181333,9000,APARTMENT,APARTMENT,445000,3,112,False,31,False,,2,Flandres,Flandre Orientale,GOOD,4,GAS,INSTALLED,False,False
11181340,8647,HOUSE,HOUSE,199000,1,100,False,,False,2,1,Flandres,Flandre Occidentale,GOOD,2,GAS,,,
11181358,9300,APARTMENT,APARTMENT,225000,2,112,False,15,False,,1,Flandres,Flandre Orientale,,2,GAS,,False,False
11181368,9310,HOUSE,VILLA,399000,3,157,False,,False,,1,Flandres,Flandre Orientale,,4,FUELOIL,,False,False
10961659,6041,HOUSE_GROUP,HOUSE_GROUP,,,,False,,False,,,Wallonie,Hainaut,,,,,,
11181364,9032,HOUSE,HOUSE,299000,4,162,False,,False,,1,Flandres,Flandre Orientale,,,GAS,SEMI_EQUIPPED,,
11181374,4100,HOUSE,HOUSE,150000,1,203,False,,False,10,1,Wallonie,Liège,,2,GAS,NOT_INSTALLED,False,False
11181378,1480,HOUSE,HOUSE,60000,3,170,False,1,False,,1,Wallonie,Brabant Wallon,TO_RENOVATE,3,CARBON,,,False
11181379,6142,HOUSE,APARTMENT_BLOCK,189000,6,420,False,,False,,,Wallonie,Hainaut,,,,,,
11181375,4030,APARTMENT,APARTMENT,159000,2,75,False,6,False,5,1,Wallonie,Liège,,3,GAS,USA_HYPER_EQUIPPED,,
11181382,3870,APARTMENT,DUPLEX,299500,3,146,False,9,False,,1,Flandres,Limbourg,GOOD,3,,,False,False
11009566,8430,APARTMENT,APARTMENT,229000,2,,False,,False,,1,Flandres,Flandre Occidentale,GOOD,,GAS,INSTALLED,True,
11181394,7134,HOUSE,HOUSE,99000,2,111,False,,False,3,1,Wallonie,Hainaut,TO_RENOVATE,3,,,,
11181398,9100,APARTMENT,APARTMENT,154900,1,70,False,,False,,,Flandres,Flandre Orientale,,2,GAS,,,
11181384,2970,APARTMENT,DUPLEX,850000,4,285,False,10,False,,2,Flandres,Anvers,,3,ELECTRIC,HYPER_EQUIPPED,,False
11181397,9100,APARTMENT,APARTMENT,145000,1,53,False,,False,,,Flandres,Flandre Orientale,,2,GAS,,,
11181400,3450,HOUSE,HOUSE,190000,3,,False,,False,1,,Flandres,Brabant Flamand,GOOD,4,FUELOIL,,,
10981451,8420,APARTMENT,APARTMENT,185000,2,65,False,,False,7,,Flandres,Flandre Occidentale,,,,INSTALLED,,
11044413,9900,APARTMENT,APARTMENT,198000,1,78,False,,False,,1,Flandres,Flandre Orientale,,2,GAS,INSTALLED,False,False
11044411,9900,APARTMENT,PENTHOUSE,198000,1,78,False,,False,,1,Flandres,Flandre Orientale,,2,GAS,INSTALLED,False,False
10949352,2800,APARTMENT,APARTMENT,195000,1,64,False,20,False,,1,Flandres,Anvers,,2,GAS,INSTALLED,,False
10846895,6800,APARTMENT,APARTMENT,194500,0,54,False,,False,,,Wallonie,Luxembourg,AS_NEW,,,NOT_INSTALLED,False,False
11147910,9900,APARTMENT,DUPLEX,198000,1,78,False,,False,,1,Flandres,Flandre Orientale,,2,GAS,INSTALLED,False,False
11020976,2600,APARTMENT,APARTMENT,192000,1,54,False,,False,,1,Flandres,Anvers,JUST_RENOVATED,4,GAS,INSTALLED,,
10759175,7120,APARTMENT,APARTMENT,185000,2,,False,,False,,,Wallonie,Hainaut,GOOD,4,GAS,INSTALLED,,
11118297,1070,APARTMENT,GROUND_FLOOR,179000,1,57,False,,False,,1,Bruxelles,Bruxelles,TO_RENOVATE,2,GAS,NOT_INSTALLED,False,False
11128255,7100,APARTMENT,APARTMENT,180000,2,124,False,,False,,1,Wallonie,Hainaut,GOOD,2,,,False,
10662799,7140,APARTMENT,APARTMENT,180000,2,116,False,,False,,,Wallonie,Hainaut,,,ELECTRIC,INSTALLED,,
11099883,2140,APARTMENT,APARTMENT,179500,1,67,False,,False,,1,Flandres,Anvers,AS_NEW,2,GAS,INSTALLED,,False
11171180,8620,APARTMENT,APARTMENT,179000,1,38,False,,False,8,1,Flandres,Flandre Occidentale,,,,,,
11169385,8400,APARTMENT,APARTMENT,179000,3,122,False,7,False,1,1,Flandres,Flandre Occidentale,GOOD,,FUELOIL,,,
11056567,9420,APARTMENT,SERVICE_FLAT,179000,1,57,False,,False,,1,Flandres,Flandre Orientale,GOOD,,ELECTRIC,,,
11082872,6790,APARTMENT,APARTMENT,175000,1,49,False,10,False,,1,Wallonie,Luxembourg,JUST_RENOVATED,3,PELLET,USA_HYPER_EQUIPPED,False,False
11005750,2660,APARTMENT,APARTMENT,170000,2,,False,,False,2,,Flandres,Anvers,,,GAS,INSTALLED,,
11032667,9140,APARTMENT,GROUND_FLOOR,169000,1,55,False,10,False,,1,Flandres,Flandre Orientale,JUST_RENOVATED,2,GAS,SEMI_EQUIPPED,,False
11077761,4020,APARTMENT,APARTMENT,175000,2,,False,,False,,1,Wallonie,Liège,GOOD,3,GAS,,False,
11124052,2100,APARTMENT,APARTMENT,165000,1,,False,8,False,,1,Flandres,Anvers,JUST_RENOVATED,,GAS,INSTALLED,,
